id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15489354,Only 3min Station&34min Shinjuku♪Private Room☆G9-9,75820284,GG House,Machida Shi,35.56655,139.46605,Private room,1184,30,3,2018-09-20,0.12,48,66
15490316,Sky tree house!5min walk Oshiage Sta!Free wifi 402,31619756,Satochan,Sumida Ku,35.71181,139.81595,Entire home/apt,3981,2,88,2019-06-27,2.69,8,38
15491845,walk distance to Shinjuku!/max11/WIFI#2M617B,17400367,Daniel,Shinjuku Ku,35.6946,139.70962,Entire home/apt,21951,1,131,2019-03-31,4.06,9,39
15500954,walkdistanceLocation/travel businessShinjuku#2M89B,17400367,Daniel,Shinjuku Ku,35.69377,139.70898,Entire home/apt,20014,1,104,2019-04-01,3.2,9,57
15501117,walkdistance/location//shinjuku #2M89A,17400367,Daniel,Shinjuku Ku,35.69348,139.7094,Entire home/apt,20014,1,95,2019-06-24,2.91,9,27
15501178,Middle of Shinjuku/easy access/New/Tokyo/Wifi #2M7,17400367,Daniel,Shinjuku Ku,35.69481,139.70923,Entire home/apt,10007,1,111,2019-06-24,3.47,9,69
15514329,Close from JR Kichijoji station,94901041,Hiroaki,Musashino Shi,35.7042,139.5825,Private room,3981,1,82,2019-06-23,2.59,1,83
15514771,Tokyo SkyTree View Tokyo Spa Apartment,52773065,Mimi,Sumida Ku,35.69054,139.79753,Entire home/apt,19045,1,49,2019-06-15,1.51,1,53
15528023,Sumi's house,99855217,Sumi,Kita Ku,35.78627,139.71244,Private room,2905,3,20,2019-03-31,0.64,1,241
15528294,Open sale! 2flrs Shinjuku Harajuku Designer Bldg,93448376,Sakura,Shibuya Ku,35.67678,139.7082,Entire home/apt,7962,30,49,2019-05-24,1.6,3,123
15529299,静かな住宅､ﾌｧﾐﾘｰや大勢のｸﾞﾙｰﾌﾟ大歓迎､武蔵野大学の近く､交通と買い物が便利､,74130721,末光,Nishitokyo Shi,35.72241,139.54903,Private room,3981,1,18,2019-06-15,0.62,3,231
15544537,Near Tokyo station walk 15min/Nihonbashi Area #501,41516927,Yoshihito,Chuo Ku,35.68836,139.77778,Private room,5810,1,17,2019-06-01,0.52,16,122
15554671,"Relaxing Home, close to everything in Tokyo",25524078,Ryoko,Shinagawa Ku,35.61868,139.72301,Entire home/apt,22489,3,11,2019-03-24,0.41,1,279
15555024,"Calm,Keisei Ueno/7min. Nezu Sta/8people,Wifi",27983081,Tadataka,Taito Ku,35.71745,139.77019,Entire home/apt,18507,3,95,2019-06-11,3,1,114
15558360,Clean!5min Iriya sta/Ueno&Asakusa Area NEW OPEN!,99164127,Yasuyo,Taito Ku,35.72276,139.78796,Entire home/apt,30021,2,88,2019-03-31,2.76,4,66
15559375,The perfect base to explore Tokyo!!,70755252,Yuuto,Toshima Ku,35.72599,139.69074,Private room,7962,1,87,2019-06-07,2.92,14,335
15561356,"12min to Shinjuku,6min to池袋3min walk to house,City",99873634,Kuniji,Kita Ku,35.76099,139.71865,Private room,9899,2,93,2019-06-23,2.88,1,142
15568640,"Japanese craft master decoration home,Haneda 20min",100282493,内村,Ota Ku,35.57696,139.72289,Entire home/apt,9792,2,101,2019-06-14,3.15,1,121
15574390,Nihonbashi Area/Near Tokyo station walk 15min #502,41516927,Yoshihito,Chuo Ku,35.68747,139.77659,Private room,3874,1,54,2018-04-22,1.67,16,162
15578042,"Good location,Near Tokyo Stn,Akihabara #305",41516927,Yoshihito,Chuo Ku,35.68827,139.77613,Private room,3874,1,84,2019-06-16,2.57,16,227
15578069,Monthly! 3min Asakusa!CleanRoom!5minUeno&Akihabara,50630460,Yoshi,Taito Ku,35.71529,139.79306,Entire home/apt,9146,31,108,2019-06-10,3.33,3,48
15607537,"Japanese/Western-style, Solarium , Kimono Chest",95339783,Sangjo,Taito Ku,35.72743,139.79385,Entire home/apt,20014,1,37,2019-06-20,1.14,3,87
15625213,Cozy JAPANESE ROOM - 10 minutes to Shibuya,44886321,Aki,Meguro Ku,35.62455,139.67753,Private room,3551,1,166,2019-05-14,5.16,4,10
15648229,少人数もﾌｧﾐﾘｰも大歓迎!大人気 三軒茶屋のお部屋です,100972932,鈴子,Setagaya Ku,35.64188,139.66259,Private room,3766,1,63,2019-06-24,1.94,1,30
15649451,One-Room Apartment with Own Bathroom(A5-2),25865449,Seungkwan,Shinjuku Ku,35.69911,139.70503,Entire home/apt,17969,3,10,2019-05-02,0.82,19,325
15649786,Private Quadruple Room with Shared Bathroom,25865449,Seungkwan,Shinjuku Ku,35.69991,139.70494,Private room,6994,3,11,2019-05-08,0.9,19,317
15650163,One-room Apartment with Own Bathroom (A4-D),25865449,Seungkwan,Shinjuku Ku,35.69903,139.70615,Entire home/apt,12051,3,20,2019-06-06,0.66,19,131
15651769,3mins to Shibuya /Sangen-jaya Sta/Free wifi/Max 6,54600515,Airin,Setagaya Ku,35.642,139.66352,Entire home/apt,9899,2,131,2019-06-21,4.06,3,160
15651902,7min to Sta.!Private RM w/t Balcony☆G30-5,75820284,GG House,Adachi Ku,35.78914,139.77405,Private room,1184,30,1,2018-12-07,0.15,48,56
15668711,One Room Apartment with own bathroom(A3),25865449,Seungkwan,Shinjuku Ku,35.70071,139.70629,Entire home/apt,10975,3,10,2019-04-21,0.84,19,334
15685047,J STAY GUEST HOUSE 102号室,101284689,J Stay,Chuo Ku,35.66337,139.77428,Private room,6026,1,93,2019-05-26,2.9,5,59
15687344,One Room Apartment with own bathroom (A4),25865449,Seungkwan,Shinjuku Ku,35.70116,139.70447,Entire home/apt,13020,3,6,2019-01-01,0.51,19,320
15688195,One-room Apartment with Own Bathroom  (A4),25865449,Seungkwan,Shinjuku Ku,35.69966,139.70563,Entire home/apt,13020,3,9,2019-05-31,0.77,19,330
15689230,Private Quadruple Room with Shared Bathroom,25865449,Seungkwan,Shinjuku Ku,35.70105,139.70452,Private room,6994,3,3,2019-05-22,0.24,19,334
15689870,One-Room Apartment with own Bathroom (A2),25865449,Seungkwan,Shinjuku Ku,35.70112,139.70465,Entire home/apt,9039,3,9,2019-05-19,0.8,19,319
15691705,Spectacular Skyline View in Centre of Tokyo,95112327,Omoya,Shibuya Ku,35.68467,139.68244,Entire home/apt,33034,3,120,2019-06-09,3.8,1,87
15696316,池袋ｴﾘｱ,85085398,Keiko,Itabashi Ku,35.75254,139.69796,Shared room,1506,3,77,2018-11-20,2.52,1,0
15697290,New Folk Guest House (SAKURA),92410243,Kenichi,Bunkyo Ku,35.70631,139.75689,Private room,4950,1,92,2019-06-17,2.88,4,204
15698593,Shinjuku Mika' House,82006876,Mika,Nakano Ku,35.70941,139.68566,Entire home/apt,8500,2,83,2019-06-08,2.73,6,79
15708900,"(A505) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59782,139.68454,Entire home/apt,7962,2,45,2019-06-18,1.92,28,192
15715467,【Great Location!】Near Shinjuku Sta./Girls #302,43554294,Meijie,Shibuya Ku,35.68314,139.7034,Entire home/apt,13988,2,70,2019-06-17,2.25,1,87
15728880,格安★浅草寺徒歩3分#201 Senso-ji Temple  3 minutes walk! 浅草,71575594,Yoshimoto,Taito Ku,35.71112,139.79581,Entire home/apt,4519,2,114,2019-06-20,3.6,8,19
15734828,Itabashi station￫Ikebukuro station 4 minutes,57595446,Satsuki,Toshima Ku,35.74121,139.72013,Private room,3551,2,15,2019-05-18,0.47,3,78
15736429,【Monthly】86#Brand New Apt. in Kabukicho 06,100442345,Yohei,Shinjuku Ku,35.69565,139.69989,Entire home/apt,4950,30,25,2018-10-17,0.78,2,0
15736738,New open/Japanese Traditional Villa,97958809,尚子,Edogawa Ku,35.70775,139.83877,Entire home/apt,14957,1,114,2018-12-30,3.53,6,103
15738398,5min Shinjuku!Luxury House 60㎡/3LDK/Wifi/TV,99659420,Haifang,Suginami Ku,35.70683,139.65575,Entire home/apt,11836,1,85,2019-06-12,2.79,7,140
15739640,J STAY GUEST HOUSE 201号室,101284689,J Stay,Chuo Ku,35.66426,139.7727,Private room,5488,1,149,2019-06-13,4.71,5,21
15740657,Asakusa Temple Three Minute Walk & Sky Tree is Also Nearby! #203,71575594,Yoshimoto,Taito Ku,35.71736,139.79213,Entire home/apt,9684,2,83,2019-06-20,2.72,8,43
15747123,J STAY GUEST HOUSE 301号室,101284689,J Stay,Chuo Ku,35.66418,139.77302,Private room,5488,1,118,2019-06-13,3.67,5,43
15751014,J STAY GUEST HOUSE 302号室,101284689,J Stay,Chuo Ku,35.66324,139.77431,Private room,6026,1,79,2019-06-09,2.49,5,42
15758858,♯311 MAX6PPL! Direct to Ginza & Tokyo! Free wi-fi!,75848628,Mari,Toshima Ku,35.73639,139.70873,Entire home/apt,10545,28,95,2018-11-04,2.95,2,365
15761841,Shinjuku Area【FREE WIFI】#11,98877973,Vals,Shinjuku Ku,35.69613,139.71531,Entire home/apt,6994,2,88,2019-06-23,2.79,4,28
15774573,Great Location !! Close to Shinjuku  Private house,101572741,Yoshi,Shibuya Ku,35.67548,139.67618,Entire home/apt,10007,1,81,2019-06-05,2.57,1,306
15777074,2min to Kami-Nakazato Sta. 10min to AKIHABARA Sta!,51779608,Taka & Tomo,Kita Ku,35.74818,139.7485,Entire home/apt,30021,2,87,2019-06-11,2.76,3,340
15777658,"Akihabara sta  4min/Tokyo, Asakusa to 4 min/4F",41516927,Yoshihito,Chiyoda Ku,35.70065,139.77597,Entire home/apt,7962,2,102,2019-06-17,3.2,16,183
15783268,Calm&near Shinjuku/Shibuya#201,43751877,Masami,Shibuya Ku,35.6788,139.6783,Entire home/apt,20014,2,164,2019-06-23,5.13,14,59
15791399,4 Bedroom Apt nr RyogokuSTA AsakusaAkihabara Int,69954492,Tatsuya,Sumida Ku,35.70011,139.79905,Entire home/apt,31958,2,42,2019-05-23,1.34,1,263
15800391,Lux:Great view Penthouse near Shinjuku 10 pe OK!,93238405,直角,Shinjuku Ku,35.72142,139.6878,Entire home/apt,17969,3,76,2019-04-30,2.49,1,112
15809692,bmj#103 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,Shinjuku Ku,35.70327,139.69861,Entire home/apt,7962,1,46,2019-02-07,1.52,9,45
15809693,bmj#101 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,Shinjuku Ku,35.70255,139.69819,Entire home/apt,7962,1,63,2019-05-06,2.07,9,40
15820564,Akihabara  4min/Ueno to 4 min /1F,41516927,Yoshihito,Chiyoda Ku,35.70087,139.77627,Private room,7962,1,67,2019-05-31,2.23,16,289
15820690,"Akihabara  4min/ Asakusa, Ueno to 4 min /2F",41516927,Yoshihito,Taito Ku,35.70201,139.7777,Entire home/apt,9684,1,78,2019-06-13,2.5,16,269
15822355,202#From 2-5 persons!Nishi-Shinjuku sta.Free Wifi!,67124031,Cs Tokyo,Shinjuku Ku,35.69922,139.69138,Entire home/apt,10007,1,156,2019-06-23,5.01,7,35
15825428,트윈룸(5) 개인실  도쿄 디즈니랜드 근처 전철역 4분거리 공항교통편리,101837159,Kokoro House Tokyo,Edogawa Ku,35.66812,139.85878,Private room,4519,1,1,2019-06-20,1,10,154
15830034,Asakusa Temple 3-Minute Walk #301,71575594,Yoshimoto,Taito Ku,35.71239,139.79607,Entire home/apt,3981,1,83,2019-06-22,2.62,8,18
15830350,Asakusa Temple 3-Minute Walk #302,71575594,Yoshimoto,Taito Ku,35.7154,139.79425,Entire home/apt,6671,2,88,2019-06-18,2.89,8,18
15834045,Asakusa Temple 3-minute walk # 303,71575594,Yoshimoto,Taito Ku,35.71485,139.79426,Entire home/apt,4627,2,72,2019-06-22,2.27,8,7
15834112,Asakusa Temple 3-Minute Walk #401,71575594,Yoshimoto,Taito Ku,35.71556,139.7942,Entire home/apt,4627,2,70,2019-06-13,2.42,8,25
15834144,Asakusa Temple 3-Minute Walk #402,71575594,Yoshimoto,Taito Ku,35.7147,139.79215,Entire home/apt,5165,2,63,2019-06-23,2.06,8,17
15834983,2 separate rooms/Shinjuku 2 min walk from station,36898142,Ichimaru,Shinjuku Ku,35.69529,139.70542,Entire home/apt,8285,1,109,2019-06-17,3.61,9,152
15835640,Shinjuku Area【FREE WIFI】#12,98877973,Vals,Shinjuku Ku,35.69556,139.717,Entire home/apt,6994,2,93,2019-06-01,2.95,4,46
15835853,『RAN Square』Sunshine60 Ikebukuro station Wi-Fi,85218550,Yumeya,Toshima Ku,35.73892,139.71911,Entire home/apt,5272,1,152,2019-05-31,4.74,2,18
15836065,bmj#102 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,Shinjuku Ku,35.70329,139.69683,Entire home/apt,7962,1,56,2019-05-21,1.84,9,24
15845987,"[301]Shinjuku,Free pocket WiFi ,Direct trainNarita",102648387,Midori,Shinjuku Ku,35.69675,139.69777,Entire home/apt,9039,1,163,2019-05-30,5.22,6,111
15849333,Private Room for rent in Tokyo 2,50841420,Masanori,Edogawa Ku,35.67011,139.86612,Private room,4842,8,32,2019-04-30,1.01,3,299
15860649,Live in a house in Omotesando. 2BR-DK 45 sqm,102799868,Taeko,Shibuya Ku,35.66363,139.70763,Entire home/apt,23027,3,116,2019-06-24,3.66,1,48
15861190,"Asakusa, Ueno, Sky Tree Area, Large Living room!!",95339783,Sangjo,Taito Ku,35.72644,139.79534,Entire home/apt,16033,2,104,2019-06-21,3.47,3,180
15876191,Halfway point between Shinjuku and Ueno #00006,42898957,Ken,Toshima Ku,35.73943,139.74708,Entire home/apt,40028,1,114,2019-06-20,3.61,2,78
15876969,"202 / 3min to Asakusa st./Kaminari-mon,Sensoji",57699141,Qiu,Taito Ku,35.70651,139.79409,Entire home/apt,12051,1,65,2019-06-23,2.12,23,169
15877417,10 min by train from Shinjuku! (Asagaya Sta.),61574561,Sachiko,Suginami Ku,35.70766,139.63471,Private room,4950,30,107,2019-06-10,3.51,1,181
15881184,渋谷から電車で10分､新宿から20分 北欧風の快適なお部屋,44886321,Aki,Meguro Ku,35.6232,139.67553,Private room,4519,1,148,2019-06-15,4.67,4,39
15888786,"Accessible to Shibuya&Shimokita, Cozy comfy #103",39297075,Hiroyuki,Setagaya Ku,35.65637,139.67442,Entire home/apt,3551,30,23,2019-05-06,0.75,4,291
15893085,도쿄 메죤패밀리아(1인실A 3500엔)1People RoomA,76295902,정정례,Suginami Ku,35.69742,139.6513,Private room,3551,2,24,2019-06-10,0.79,11,317
15894915,J STAY GUEST HOUSE 202号室,101284689,J Stay,Chuo Ku,35.66437,139.77436,Private room,6026,1,69,2019-05-29,2.26,5,18
15905026,1 minute to station near Shinjuku/Koenji! KB #21,17228309,Zen,Suginami Ku,35.69878,139.65809,Entire home/apt,12051,2,65,2019-06-09,2.06,25,69
15905371,Walking distance to Shinjuku! Max 9 +pWifi #2M12,17400367,Daniel,Shinjuku Ku,35.69351,139.70709,Entire home/apt,14957,1,140,2019-06-20,4.52,9,28
15905427,"Near Kabukicho,Shinjukugyoen,Shinjuku!!+pWifi#2M13",17400367,Daniel,Shinjuku Ku,35.69127,139.70752,Entire home/apt,13020,1,162,2019-06-17,5.23,9,26
15905559,Walking distance to Shinjuku! Max 9 +pWifi #2M14,17400367,Daniel,Shinjuku Ku,35.69352,139.7087,Entire home/apt,13020,1,136,2019-06-22,4.41,9,32
15905606,Cozy Spacious Shinjuku room! Max 12+pWifi #2M15,17400367,Daniel,Shinjuku Ku,35.69138,139.70777,Entire home/apt,13020,1,162,2019-06-24,5.21,9,20
15906951,"HOUSE, 2 pocket Wifi, 4 min walk to Ikebukuro Stat",45620403,Sean,Toshima Ku,35.72627,139.70772,Entire home/apt,23995,2,91,2019-06-03,3.35,1,119
15908276,[401]2bedrooms 8min Shinjuku Walk-FREE POCKET WIFI,102648387,Midori,Shinjuku Ku,35.69726,139.69568,Entire home/apt,18292,1,155,2019-05-28,4.96,6,99
15933827,103#2min to Shinjuku! from 4-6 persons!Family trip,67124031,Cs Tokyo,Shinjuku Ku,35.6989,139.69244,Entire home/apt,10007,1,157,2019-06-24,5.04,7,56
15936500,"(A405) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59696,139.68474,Entire home/apt,9039,2,47,2019-06-26,1.56,28,219
15947590,My apartment is comfortable Located a 4-minute wal,99124049,Jongwha,Shinjuku Ku,35.69958,139.70388,Private room,7640,1,90,2019-05-16,2.88,6,152
15956458,浅草桜橋ﾊｲﾂ ASAKUSA SAKURABASHI 2F,103608276,李奈,Taito Ku,35.72023,139.80585,Entire home/apt,8823,3,7,2019-05-05,0.23,2,55
15956692,"[202]Amazing location,Shinjuku,direct train Narita",102648387,Midori,Shinjuku Ku,35.696,139.6971,Entire home/apt,9039,1,142,2019-06-19,4.51,6,116
15957018,"[201]Heart Of Shinjuku St. ,Free pocket Wifi",102648387,Midori,Shinjuku Ku,35.69672,139.69747,Entire home/apt,9039,1,147,2019-06-23,4.68,6,111
15959822,温馨之家,103641032,千明,Toshima Ku,35.73266,139.7185,Entire home/apt,9039,2,52,2019-06-23,1.71,1,76
15962274,[302]Shinjuku Beautiful apartment Free Pocket Wifi,102648387,Midori,Shinjuku Ku,35.69674,139.69548,Entire home/apt,9039,1,153,2019-06-18,4.91,6,84
15967439,bmj#201 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,Shinjuku Ku,35.70383,139.69721,Entire home/apt,7962,1,64,2019-06-08,2.1,9,39
15967599,bmj#202 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,Shinjuku Ku,35.70372,139.69713,Entire home/apt,7962,1,66,2019-05-26,2.16,9,49
15967733,bmj#203 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,Shinjuku Ku,35.70269,139.6985,Entire home/apt,7962,1,92,2019-06-18,3.05,9,53
15976828,bmj#301 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,Shinjuku Ku,35.7029,139.69667,Entire home/apt,7962,1,85,2019-06-13,2.93,9,59
15977130,bmj#302 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,Shinjuku Ku,35.70409,139.69856,Entire home/apt,7962,1,67,2019-06-02,2.21,9,63
15977148,【50%OFF SALE】Perfect in Ikebukuro!【FREE WIFI】,56566876,Lai,Toshima Ku,35.72912,139.71802,Entire home/apt,14526,2,79,2019-06-11,2.55,6,45
15978014,Brown stone AM's house 1min to JR Ootsuka station,30314225,Ryo & Yuri,Toshima Ku,35.7315,139.72936,Entire home/apt,6241,3,66,2019-06-09,2.08,2,115
15989205,Smooth Apartment Close Shinjuku/Koenji KB#22,17228309,Zen,Suginami Ku,35.69893,139.65966,Entire home/apt,10007,2,96,2019-06-12,3.1,25,74
15990724,Only 3min to starting station♪Private Room☆G34-10,75820284,GG House,Adachi Ku,35.81566,139.76978,Private room,1184,30,6,2019-05-31,0.22,48,59
15990861,Only 3min to starting station♪Private Room☆G34-9,75820284,GG House,Adachi Ku,35.81595,139.76973,Private room,1184,30,1,2017-07-08,0.04,48,55
15990862,Only 3min to starting station♪Private Room☆G34-8,75820284,GG House,Adachi Ku,35.8156,139.77157,Private room,1184,30,1,2017-04-30,0.04,48,60
15990867,Only 3min to starting station♪Private Room☆G34-3,75820284,GG House,Adachi Ku,35.81526,139.77103,Private room,1184,30,3,2019-02-03,0.11,48,52
15994829,6 beds dormitory 1st,33478325,Yukihiko,Katsushika Ku,35.7448,139.8619,Shared room,1937,2,4,2019-03-26,0.43,6,81
15995049,ROPPONGIhills 1Min NishiAzabu NightLife MORItower,22781227,Yuko &,Minato Ku,35.66047,139.7284,Entire home/apt,6994,30,56,2019-03-31,2.07,2,131
15996058,Another room available in Brand New House,7212968,Jason,Toshima Ku,35.74169,139.70853,Private room,5380,2,44,2019-06-20,1.44,2,102
15996955,Only 3min to starting station♪Private Room☆G34-6,75820284,GG House,Adachi Ku,35.81544,139.76992,Private room,1184,30,0,,,48,87
15996960,Only 3min to starting station♪Private Room☆G34-1,75820284,GG House,Adachi Ku,35.81581,139.77061,Private room,1184,30,1,2018-08-13,0.09,48,53
16004073,Cosy Studio 1min to station Shinjuku/Koenji! KB#31,17228309,Zen,Suginami Ku,35.69688,139.6579,Entire home/apt,12051,2,66,2019-06-09,2.09,25,85
16008291,4min Shinjuku st/Cozy&Clean/2min walk JR Okubo sta,98770436,Tom,Shinjuku Ku,35.70188,139.69511,Entire home/apt,10975,30,128,2019-05-06,4.05,11,117
16009217,PRIVATE ROOM  JUST ME ONLY   10F with Balcony,8142772,Min & Haru,Shinjuku Ku,35.69739,139.70538,Private room,6026,2,104,2019-05-26,3.32,13,121
16015757,TokyoTower★Direct to Shinjuku★FreeWifi★★Parking,16406686,Vivian,Minato Ku,35.65676,139.74093,Entire home/apt,10975,1,94,2019-06-05,3.19,1,198
16031753,Max10PPL!! 3Private Rooms! Direct Shinjuku&Shibuya,59973315,Yuka & Masato,Nishitokyo Shi,35.75011,139.55018,Entire home/apt,23672,2,10,2019-05-08,0.37,4,173
16032789,Only 3min to starting station♪Private Room☆G34-2,75820284,GG House,Adachi Ku,35.81515,139.77123,Private room,1184,30,2,2019-01-18,0.36,48,87
16032791,Only 3min Station&34min Shinjuku♪Private Room☆G9-1,75820284,GG House,Machida Shi,35.56508,139.46694,Private room,1184,30,0,,,48,56
16055259,"(A201) Corner Room, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59768,139.68509,Entire home/apt,9039,2,31,2019-05-11,2.24,28,188
16055622,"(A202) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59914,139.68448,Entire home/apt,9039,2,42,2019-06-24,2.34,28,204
16055687,"(A203) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59734,139.68635,Entire home/apt,9039,2,27,2019-06-20,2.03,28,203
16055771,"(A204) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59859,139.68508,Entire home/apt,9039,2,24,2019-05-24,1.34,28,217
16056098,"(A205) Corner Room, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59842,139.68529,Entire home/apt,9039,2,33,2019-06-01,2.44,28,212
16058079,"(A301) Corner Room, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59657,139.68388,Entire home/apt,9039,2,34,2019-06-23,1.13,28,210
16058187,"(A305) Corner Room, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59891,139.68627,Entire home/apt,9039,2,48,2019-06-20,2.69,28,206
16058236,"(A304) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59908,139.68653,Entire home/apt,9039,2,40,2019-06-18,2.21,28,214
16058274,"(A303) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59742,139.68588,Entire home/apt,9039,2,38,2019-06-11,1.26,28,210
16058623,Spacious Family Apt. 8 minutes from Shinjuku KB#51,17228309,Zen,Suginami Ku,35.6982,139.65975,Entire home/apt,17969,2,105,2019-06-12,3.43,25,29
16058642,GrapeHouse with openair bath nrSkytree bikerental,104113360,Naomasa,Sumida Ku,35.71666,139.82344,Entire home/apt,14957,1,110,2019-05-26,3.54,4,176
16062438,★ 3 Bedroom 2 Story Shinjuku House【4min to Metro】★,22553888,Ritsuko,Shinjuku Ku,35.69183,139.72054,Entire home/apt,26793,1,156,2019-05-13,5.18,1,42
16071177,"(A403) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59877,139.68631,Entire home/apt,9039,2,37,2019-06-18,1.23,28,227
16071395,"(A503) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59615,139.68401,Entire home/apt,7962,2,37,2019-06-18,1.23,28,209
16071516,"(A504) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.5977,139.68648,Entire home/apt,7962,2,52,2019-06-23,1.72,28,207
16071606,"(A404) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,Ota Ku,35.59811,139.68437,Entire home/apt,9039,2,37,2019-06-18,1.23,28,210
